canonical_smi,scaffold,scaffold_group,in_train,in_test
Cc1ccc(Cn2c(C=Cc3ccco3)nc(-c3ccco3)c2-c2ccco2)cc1,C(=Cc1nc(-c2ccco2)c(-c2ccco2)n1Cc1ccccc1)c1ccco1,C(=Cc1nc(-c2ccco2)c(-c2ccco2)n1Cc1ccccc1)c1ccco1,True,False
CC(=O)Nc1ccc(N=Nc2ccc(O)c3ncccc23)cc1,c1ccc(N=Nc2cccc3ncccc23)cc1,c1ccc(N=Nc2cccc3ncccc23)cc1,True,False
CCOC(=O)C1C(=O)C=C(c2ccco2)CC1c1ccccc1,O=C1C=C(c2ccco2)CC(c2ccccc2)C1,O=C1C=C(c2ccco2)CC(c2ccccc2)C1,False,True
O=C1CSC(=Nc2ccccc2)N1Cc1c2ccccc2nc2ccccc12,O=C1CSC(=Nc2ccccc2)N1Cc1c2ccccc2nc2ccccc12,O=C1CSC(=Nc2ccccc2)N1Cc1c2ccccc2nc2ccccc12,False,True
COc1ccc2c(COc3ccccc3)cc(=O)oc2c1,O=c1cc(COc2ccccc2)c2ccccc2o1,O=c1cc(COc2ccccc2)c2ccccc2o1,True,False
CCN1C(=O)C(=CC=CC=c2c3cccc4cccc(c43)n2Cc2ccccc2)C(=O)N(CC)C1=S,O=C1NC(=S)NC(=O)C1=CC=CC=c1c2cccc3cccc(c32)n1Cc1ccccc1,O=C1NC(=S)NC(=O)C1=CC=CC=c1c2cccc3cccc(c32)n1Cc1ccccc1,True,False
N#CC(=Cc1ccc2cc(N(c3ccccc3)c3ccccc3)ccc2n1)C(=O)O,c1ccc(N(c2ccccc2)c2ccc3ncccc3c2)cc1,c1ccc(N(c2ccccc2)c2ccc3ncccc3c2)cc1,True,False
O=C1C(=Cc2ccc(O)cc2)N=C(c2ccccc2)N1Cc1ccccc1,O=C1C(=Cc2ccccc2)N=C(c2ccccc2)N1Cc1ccccc1,O=C1C(=Cc2ccccc2)N=C(c2ccccc2)N1Cc1ccccc1,False,True
Cc1cc(OCCO)c(C)cc1C=Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],C(=Cc1ccccc1)c1ccccc1,C(=Cc1ccccc1)c1ccccc1,False,True
COc1ccc2[nH]c3ccsc3c2c1,c1ccc2c(c1)[nH]c1ccsc12,c1ccc2c(c1)[nH]c1ccsc12,False,True
N#Cc1cc2cc3ccccc3nc2[nH]c1=O,O=c1ccc2cc3ccccc3nc2[nH]1,O=c1ccc2cc3ccccc3nc2[nH]1,True,False
Cc1ccc(N(c2ccc(C=C3C(=O)c4ccccc4C3=O)cc2)c2ccc(C=C3C(=O)c4ccccc4C3=O)cc2)cc1,O=C1C(=Cc2ccc(N(c3ccccc3)c3ccc(C=C4C(=O)c5ccccc5C4=O)cc3)cc2)C(=O)c2ccccc21,O=C1C(=Cc2ccc(N(c3ccccc3)c3ccc(C=C4C(=O)c5ccccc5C4=O)cc3)cc2)C(=O)c2ccccc21,True,False
Cc1ccc(-c2ccc(C)cn2)nc1,c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,True,False
O=c1[nH][nH]c(=O)c2ccccc12,O=c1[nH][nH]c(=O)c2ccccc12,O=c1[nH][nH]c(=O)c2ccccc12,True,False
CCn1c2ccccc2c2ccc(-c3ccc(C=Cc4ccc(C=C(c5ccccc5)c5ccccc5)cc4)cc3)cc21,C(=Cc1ccc(-c2ccc3c(c2)[nH]c2ccccc23)cc1)c1ccc(C=C(c2ccccc2)c2ccccc2)cc1,C(=Cc1ccc(-c2ccc3c(c2)[nH]c2ccccc23)cc1)c1ccc(C=C(c2ccccc2)c2ccccc2)cc1,True,False
O=Cc1ccc(C=CC(=O)c2c(O)c3ccccc3oc2=O)cc1,O=C(C=Cc1ccccc1)c1cc2ccccc2oc1=O,O=C(C=Cc1ccccc1)c1cc2ccccc2oc1=O,True,False
Cc1ccc2c(c1)nc1c3c(C)nn(-c4ccccc4)c3cc(-c3ccccc3)n21,c1ccc(-c2cc3c(cnn3-c3ccccc3)c3nc4ccccc4n23)cc1,c1ccc(-c2cc3c(cnn3-c3ccccc3)c3nc4ccccc4n23)cc1,False,True
Cc1cc(-c2nc3ccc(Cl)cc3[nH]2)c(O)c(C(c2ccccc2)c2ccccc2)c1,c1ccc(C(c2ccccc2)c2cccc(-c3nc4ccccc4[nH]3)c2)cc1,c1ccc(C(c2ccccc2)c2cccc(-c3nc4ccccc4[nH]3)c2)cc1,True,False
[N-]=[N+]=NCCOCCOCCNC(=O)c1cc2ccc(N(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O)cc2oc1=O,O=c1ccc2ccccc2o1,O=c1ccc2ccccc2o1,False,True
O=C(c1ccccc1)c1ccc(COc2ccccc2)cc1,O=C(c1ccccc1)c1ccc(COc2ccccc2)cc1,O=C(c1ccccc1)c1ccc(COc2ccccc2)cc1,True,False
COc1cc2ccccc2cc1C=Cc1ccc2c3c(ccc2c1)OC(c1ccccc1)(c1ccccc1)C=C3,C(=Cc1ccc2c3c(ccc2c1)OC(c1ccccc1)(c1ccccc1)C=C3)c1ccc2ccccc2c1,C(=Cc1ccc2c3c(ccc2c1)OC(c1ccccc1)(c1ccccc1)C=C3)c1ccc2ccccc2c1,True,False
CCN1C(=O)C(=CC=CC=CC=C2N(c3ccccc3)c3ccccc3N2c2ccccc2)C(=O)N(CC)C1=S,O=C1NC(=S)NC(=O)C1=CC=CC=CC=C1N(c2ccccc2)c2ccccc2N1c1ccccc1,O=C1NC(=S)NC(=O)C1=CC=CC=CC=C1N(c2ccccc2)c2ccccc2N1c1ccccc1,False,True
CC1(C)c2c(ccc3ccccc23)N2CC[C@@H](O)C[C@H]21,c1ccc2c3c(ccc2c1)N1CCCC[C@H]1C3,c1ccc2c3c(ccc2c1)N1CCCC[C@H]1C3,True,False
O=S1(=O)OC(c2cc(Br)c(O)c(Br)c2)(c2cc(Br)c(O)c(Br)c2)c2ccccc21,O=S1(=O)OC(c2ccccc2)(c2ccccc2)c2ccccc21,O=S1(=O)OC(c2ccccc2)(c2ccccc2)c2ccccc21,False,True
C(=Cc1cnc(C=Cc2ccccc2)cn1)c1ccccc1,C(=Cc1cnc(C=Cc2ccccc2)cn1)c1ccccc1,C(=Cc1cnc(C=Cc2ccccc2)cn1)c1ccccc1,False,True
COc1cccc(OC)c1O,c1ccccc1,c1ccccc1,False,True
Nc1ccc2nc3c(nc2c1)-c1cccc2c([N+](=O)[O-])ccc-3c12,c1cc2c3c(cccc3c1)-c1nc3ccccc3nc1-2,c1cc2c3c(cccc3c1)-c1nc3ccccc3nc1-2,True,False
Cc1ccc(-c2nc3cc4c(cc3[nH]2)-c2cc3[nH]c(-c5ccc(C)cc5)nc3cc2C4C)cc1,c1ccc(-c2nc3cc4c(cc3[nH]2)-c2cc3[nH]c(-c5ccccc5)nc3cc2C4)cc1,c1ccc(-c2nc3cc4c(cc3[nH]2)-c2cc3[nH]c(-c5ccccc5)nc3cc2C4)cc1,True,False
CCN1CCN(CC)c2cc3oc(=O)c(C(N)=O)cc3cc21,O=c1ccc2cc3c(cc2o1)NCCN3,O=c1ccc2cc3c(cc2o1)NCCN3,True,False
COC1=CC(=CC=C2Sc3ccccc3N2CC(O)CO)C=C(OC)C1=O,O=C1C=CC(=CC=C2Nc3ccccc3S2)C=C1,O=C1C=CC(=CC=C2Nc3ccccc3S2)C=C1,True,False
N#Cc1c(N)nc(N)c(C#N)c1-c1ccccc1O,c1ccc(-c2ccncc2)cc1,c1ccc(-c2ccncc2)cc1,True,False
CC1c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccc2-c2cc3nc4c5ccccc5c5ccccc5c4nc3cc21,c1cc2ccc3ccc(-c4ccc5c(c4)Cc4cc6nc7c8ccccc8c8ccccc8c7nc6cc4-5)c4ccc(c1)c2c34,c1cc2ccc3ccc(-c4ccc5c(c4)Cc4cc6nc7c8ccccc8c8ccccc8c7nc6cc4-5)c4ccc(c1)c2c34,True,False
COC(=O)C1CCc2cc(Cl)ccc2O1,c1ccc2c(c1)CCCO2,c1ccc2c(c1)CCCO2,False,True
C1=Cc2ccc3c(-c4nc5c6ccccc6c6ccccc6c5n4-c4ccccc4)ccc4c3c2C(=CC4)C1,C1=Cc2ccc3c(-c4nc5c6ccccc6c6ccccc6c5n4-c4ccccc4)ccc4c3c2C(=CC4)C1,C1=Cc2ccc3c(-c4nc5c6ccccc6c6ccccc6c5n4-c4ccccc4)ccc4c3c2C(=CC4)C1,False,True
CCOC(=O)C=c1sc2n(c1=O)C(c1cccc([N+](=O)[O-])c1)C1=C(N=2)C1=Cc1cccc([N+](=O)[O-])c1,C=c1sc2n(c1=O)C(c1ccccc1)C1=C(N=2)C1=Cc1ccccc1,C=c1sc2n(c1=O)C(c1ccccc1)C1=C(N=2)C1=Cc1ccccc1,True,False
Cc1c(C(=O)C=Cc2ccc(C#N)cc2)nnn1-c1ccnc2cc(Cl)ccc12,O=C(C=Cc1ccccc1)c1cn(-c2ccnc3ccccc23)nn1,O=C(C=Cc1ccccc1)c1cn(-c2ccnc3ccccc23)nn1,True,False
COc1cc(C=C2N=C(C)N(Cc3ccccc3)C2=O)ccc1O,O=C1C(=Cc2ccccc2)N=CN1Cc1ccccc1,O=C1C(=Cc2ccccc2)N=CN1Cc1ccccc1,False,True
CC1(C)c2ccccc2N2CC(=O)NC21C,O=C1CN2c3ccccc3CC2N1,O=C1CN2c3ccccc3CC2N1,False,True
C(=Cc1cc(C=Cc2cc3ccccc3o2)c(C=Cc2cc3ccccc3o2)cc1C=Cc1cc2ccccc2o1)c1cc2ccccc2o1,C(=Cc1cc(C=Cc2cc3ccccc3o2)c(C=Cc2cc3ccccc3o2)cc1C=Cc1cc2ccccc2o1)c1cc2ccccc2o1,C(=Cc1cc(C=Cc2cc3ccccc3o2)c(C=Cc2cc3ccccc3o2)cc1C=Cc1cc2ccccc2o1)c1cc2ccccc2o1,True,False
Nc1nc(N)nc(N)n1,c1ncncn1,c1ncncn1,False,True
CC(=O)Nc1ccc2c(S(=O)(=O)O)cccc2c1S(=O)(=O)O,c1ccc2ccccc2c1,c1ccc2ccccc2c1,True,False
COc1ccc2[nH]c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)c2c1,c1ccc(-c2[nH]c3ccccc3c2-c2ccccc2)cc1,c1ccc(-c2[nH]c3ccccc3c2-c2ccccc2)cc1,True,False
Cc1nc2c(C#N)c(Cl)nn2cc1CCCl,c1cnc2ccnn2c1,c1cnc2ccnn2c1,False,True
CN(C)c1cccc2c(C=C3CCC(=Cc4ccc(N(C)C)c5c(N(C)C)cccc45)C3=O)ccc(N(C)C)c12,O=C1C(=Cc2cccc3ccccc23)CCC1=Cc1cccc2ccccc12,O=C1C(=Cc2cccc3ccccc23)CCC1=Cc1cccc2ccccc12,True,False
Nc1nc(Br)c2ccccc2c1-c1ccccc1,c1ccc(-c2cncc3ccccc23)cc1,c1ccc(-c2cncc3ccccc23)cc1,True,False
CN(C)c1ccc(-c2cnc(-c3ccc(-c4nc5ccccc5s4)cc3)n2C)cc1,c1ccc(-c2cnc(-c3ccc(-c4nc5ccccc5s4)cc3)[nH]2)cc1,c1ccc(-c2cnc(-c3ccc(-c4nc5ccccc5s4)cc3)[nH]2)cc1,True,False
C=CCOc1nc(Nc2ccc3nn(-c4cc([N+](=O)[O-])ccc4O)nc3c2)nc(N2C(C)(C)CC(OCC=C)CC2(C)C)n1,c1ccc(-n2nc3ccc(Nc4ncnc(N5CCCCC5)n4)cc3n2)cc1,c1ccc(-n2nc3ccc(Nc4ncnc(N5CCCCC5)n4)cc3n2)cc1,True,False
O=C1C(=CC=C2C=C(c3ccccc3)OC(c3ccccc3)=C2)C(=O)c2ccccc21,O=C1C(=CC=C2C=C(c3ccccc3)OC(c3ccccc3)=C2)C(=O)c2ccccc21,O=C1C(=CC=C2C=C(c3ccccc3)OC(c3ccccc3)=C2)C(=O)c2ccccc21,True,False
Cc1ccn(-c2ccccn2)n1,c1ccc(-n2cccn2)nc1,c1ccc(-n2cccn2)nc1,True,False
COC(=O)c1cc2nc(-c3ccccc3O)[nH]c2cc1C(=O)OC,c1ccc(-c2nc3ccccc3[nH]2)cc1,c1ccc(-c2nc3ccccc3[nH]2)cc1,True,False
CN(C)C(=Cc1ccccc1)c1ccnc(-c2cc(C(=Cc3ccccc3)N(C)C)ccn2)c1,C(=Cc1ccnc(-c2cc(C=Cc3ccccc3)ccn2)c1)c1ccccc1,C(=Cc1ccnc(-c2cc(C=Cc3ccccc3)ccn2)c1)c1ccccc1,True,False
Cc1ccc2nc(-c3ccc(-c4nc5ccc(C)cc5o4)nc3)oc2c1,c1ccc2oc(-c3ccc(-c4nc5ccccc5o4)nc3)nc2c1,c1ccc2oc(-c3ccc(-c4nc5ccccc5o4)nc3)nc2c1,False,True
C=Cc1ccc(Cn2c3ccccc3c3ccccc32)cc1,c1ccc(Cn2c3ccccc3c3ccccc32)cc1,c1ccc(Cn2c3ccccc3c3ccccc32)cc1,True,False
c1cc2c3c(ccc(N4CCOCC4)c3c1)-c1nc3c4cccnc4c4ncccc4c3nc1-2,c1cc2c3c(ccc(N4CCOCC4)c3c1)-c1nc3c4cccnc4c4ncccc4c3nc1-2,c1cc2c3c(ccc(N4CCOCC4)c3c1)-c1nc3c4cccnc4c4ncccc4c3nc1-2,True,False
O=CC=Cc1ccccc1,c1ccccc1,c1ccccc1,False,True
COc1ccc(C=Cc2ccc3cc(F)c(F)c(O)c3n2)cc1,C(=Cc1ccc2ccccc2n1)c1ccccc1,C(=Cc1ccc2ccccc2n1)c1ccccc1,True,False
C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](Oc1nnc(Cl)c2ccccc12)c1ccnc2ccc(OC)cc12,c1ccc2c(O[C@@H](c3ccnc4ccccc34)[C@H]3CC4CCN3CC4)nncc2c1,c1ccc2c(O[C@@H](c3ccnc4ccccc34)[C@H]3CC4CCN3CC4)nncc2c1,True,False
C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc(s3)c2-c2ccccc2)C=C1,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc(s3)c2-c2ccccc2)C=C1,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc(s3)c2-c2ccccc2)C=C1,True,False
O=C1C(O)=C(C(Nc2ccc(F)cc2)c2ccccc2)C(=O)c2ccccc21,O=C1C=C(C(Nc2ccccc2)c2ccccc2)C(=O)c2ccccc21,O=C1C=C(C(Nc2ccccc2)c2ccccc2)C(=O)c2ccccc21,False,True
Nc1nc2c(N=Nc3ccc(Cl)cc3)c(N)nn2c(N)c1N=Nc1nc2ccccc2s1,c1ccc(N=Nc2cnn3cc(N=Nc4nc5ccccc5s4)cnc23)cc1,c1ccc(N=Nc2cnn3cc(N=Nc4nc5ccccc5s4)cnc23)cc1,True,False
COc1c(C(C)(C)C)cc(C=C2C(=O)C=CC2=O)cc1C(C)(C)C,O=C1C=CC(=O)C1=Cc1ccccc1,O=C1C=CC(=O)C1=Cc1ccccc1,True,False
Nc1ccnc(-c2ccccn2)c1,c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,True,False
Cn1c2ccc(-c3sccc3-c3cccs3)cc2c2cc(-c3sccc3-c3cccs3)ccc21,c1csc(-c2ccsc2-c2ccc3[nH]c4ccc(-c5sccc5-c5cccs5)cc4c3c2)c1,c1csc(-c2ccsc2-c2ccc3[nH]c4ccc(-c5sccc5-c5cccs5)cc4c3c2)c1,True,False
Cc1nn(-c2ccccc2)c2cc(-c3ccccc3)n3c4cc(-c5ccccc5)ccc4nc3c12,c1ccc(-c2ccc3nc4c5cnn(-c6ccccc6)c5cc(-c5ccccc5)n4c3c2)cc1,c1ccc(-c2ccc3nc4c5cnn(-c6ccccc6)c5cc(-c5ccccc5)n4c3c2)cc1,True,False
O=[N+]([O-])c1ccc(-c2ccc(-c3ccccn3)nc2)cc1,c1ccc(-c2ccc(-c3ccccn3)nc2)cc1,c1ccc(-c2ccc(-c3ccccn3)nc2)cc1,True,False
O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(O[C@H]2CCCCO2)c(-c2ccccc2)oc2ccccc12,O=c1c(O[C@H]2CCCCO2)c(-c2ccccc2)oc2ccccc12,True,False
COc1ccc(C=C2N=C(C)N(Cc3ccccc3)C2=O)cc1,O=C1C(=Cc2ccccc2)N=CN1Cc1ccccc1,O=C1C(=Cc2ccccc2)N=CN1Cc1ccccc1,False,True
c1ccc2oc(-c3ccc(-c4nc5ccccc5o4)nc3)nc2c1,c1ccc2oc(-c3ccc(-c4nc5ccccc5o4)nc3)nc2c1,c1ccc2oc(-c3ccc(-c4nc5ccccc5o4)nc3)nc2c1,False,True
C[Si](C)(C)C#Cc1ccc(C#Cc2ccc3c(c2)C(=O)c2cc(C#Cc4ccc(C#C[Si](C)(C)C)cc4)ccc2-3)cc1,O=C1c2cc(C#Cc3ccccc3)ccc2-c2ccc(C#Cc3ccccc3)cc21,O=C1c2cc(C#Cc3ccccc3)ccc2-c2ccc(C#Cc3ccccc3)cc21,True,False
Clc1ccc(Cn2c(C=Cc3ccco3)nc(-c3ccco3)c2-c2ccco2)cc1,C(=Cc1nc(-c2ccco2)c(-c2ccco2)n1Cc1ccccc1)c1ccco1,C(=Cc1nc(-c2ccco2)c(-c2ccco2)n1Cc1ccccc1)c1ccco1,True,False
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,O=C1OC2(c3ccccc3Oc3ccccc32)c2ccccc21,O=C1OC2(c3ccccc3Oc3ccccc32)c2ccccc21,False,True
Cc1cccc(-c2nc3c4cccnc4c4ncccc4c3o2)n1,c1ccc(-c2nc3c4cccnc4c4ncccc4c3o2)nc1,c1ccc(-c2nc3c4cccnc4c4ncccc4c3o2)nc1,True,False
C#Cc1sc(C#C)c(C2=C(c3cc(-c4ccccc4)sc3C)C(F)(F)C(F)(F)C2(F)F)c1C,c1ccc(-c2cc(C3=C(c4ccsc4)CCC3)cs2)cc1,c1ccc(-c2cc(C3=C(c4ccsc4)CCC3)cs2)cc1,True,False
c1ccc(-n2cccc2)cc1,c1ccc(-n2cccc2)cc1,c1ccc(-n2cccc2)cc1,True,False
NN1C(=O)c2cccc3cccc(c23)C1=O,O=C1NC(=O)c2cccc3cccc1c23,O=C1NC(=O)c2cccc3cccc1c23,True,False
O=C(ON1C(=O)c2cccc3cccc(c23)C1=S)c1ccc(Cl)cc1F,O=C(ON1C(=O)c2cccc3cccc(c23)C1=S)c1ccccc1,O=C(ON1C(=O)c2cccc3cccc(c23)C1=S)c1ccccc1,True,False
CS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccccc2F)cc1,c1ccc(-c2[nH]c3ccccc3c2-c2ccccc2)cc1,c1ccc(-c2[nH]c3ccccc3c2-c2ccccc2)cc1,True,False
Cc1cc(C2=C(c3cccc4ccccc34)CCC2=O)c(C)s1,O=C1CCC(c2cccc3ccccc23)=C1c1ccsc1,O=C1CCC(c2cccc3ccccc23)=C1c1ccsc1,True,False
CO[Si](CCCSC(=O)c1cccnc1)(OC)OC,c1ccncc1,c1ccncc1,False,True
CCn1c2ccccc2c2ccc(-n3c4ccccc4c4cc(C#N)ccc43)cc21,c1ccc2c(c1)[nH]c1cc(-n3c4ccccc4c4ccccc43)ccc12,c1ccc2c(c1)[nH]c1cc(-n3c4ccccc4c4ccccc43)ccc12,True,False
COC(=O)C(c1ccccc1)=[N+]([O-])c1ccccc1,C(=[NH+]c1ccccc1)c1ccccc1,C(=[NH+]c1ccccc1)c1ccccc1,True,False
CCNc1cccc2c1C(=O)c1ccccc1C2=O,O=C1c2ccccc2C(=O)c2ccccc21,O=C1c2ccccc2C(=O)c2ccccc21,True,False
CC(C)(C)c1ccc(N(c2ccc(C(C)(C)C)cc2)c2ccc3c4ccc5c6c(ccc(c7cccc2c73)c64)C(=O)OC5=O)cc1,O=C1OC(=O)c2ccc3c4ccc(N(c5ccccc5)c5ccccc5)c5cccc(c6ccc1c2c63)c54,O=C1OC(=O)c2ccc3c4ccc(N(c5ccccc5)c5ccccc5)c5cccc(c6ccc1c2c63)c54,True,False
Clc1sc(Cl)c(Cl)c1Cl,c1ccsc1,c1ccsc1,True,False
C(=Cc1ccncc1)c1ccncc1,C(=Cc1ccncc1)c1ccncc1,C(=Cc1ccncc1)c1ccncc1,True,False
O=[N+]([O-])c1ccc2ccccc2n1,c1ccc2ncccc2c1,c1ccc2ncccc2c1,False,True
CCCOC(=O)C=Cc1c2ccccc2nc2ccccc12,c1ccc2nc3ccccc3cc2c1,c1ccc2nc3ccccc3cc2c1,False,True
COc1ccc(C=Cc2c(F)c(F)c(C=Cc3ccc(OC)cc3)c(F)c2F)cc1,C(=Cc1ccc(C=Cc2ccccc2)cc1)c1ccccc1,C(=Cc1ccc(C=Cc2ccccc2)cc1)c1ccccc1,True,False
Cc1ccc(-c2cc(-c3nnc(-c4ccn5c(C)nc(Cl)c5c4)o3)n(Cc3ccc(F)cc3)n2)cc1,c1ccc(Cn2nc(-c3ccccc3)cc2-c2nnc(-c3ccn4cncc4c3)o2)cc1,c1ccc(Cn2nc(-c3ccccc3)cc2-c2nnc(-c3ccn4cncc4c3)o2)cc1,True,False
c1ccc2c(c1)Nc1nc3ccccc3nc1S2,c1ccc2c(c1)Nc1nc3ccccc3nc1S2,c1ccc2c(c1)Nc1nc3ccccc3nc1S2,True,False
O=S(=O)(O)c1cccc2cccc(Nc3ccccc3)c12,c1ccc(Nc2cccc3ccccc23)cc1,c1ccc(Nc2cccc3ccccc23)cc1,True,False
O=C(O)c1cc([N+](=O)[O-])c(NOC(c2ccccc2)(c2ccccc2)c2ccccc2)c([N+](=O)[O-])c1,c1ccc(NOC(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,c1ccc(NOC(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,True,False
CCN1C(=O)C(=CC=CC=C2N(c3ccccc3)c3ccccc3N2c2ccccc2)C(=O)N(CC)C1=S,O=C1NC(=S)NC(=O)C1=CC=CC=C1N(c2ccccc2)c2ccccc2N1c1ccccc1,O=C1NC(=S)NC(=O)C1=CC=CC=C1N(c2ccccc2)c2ccccc2N1c1ccccc1,True,False
CC(=O)Nc1ccc(C(=O)O)cc1N,c1ccccc1,c1ccccc1,False,True
Oc1c(Cl)cc(Cl)cc1C=NN=Cc1ccc2ccc3cccc4ccc1c2c34,C(=NN=Cc1ccc2ccc3cccc4ccc1c2c34)c1ccccc1,C(=NN=Cc1ccc2ccc3cccc4ccc1c2c34)c1ccccc1,True,False
COc1cc(C(C#N)=Cc2ccc(C#N)cc2)c(OC)cc1C(C#N)=Cc1ccc(C#N)cc1,C(=Cc1ccc(C=Cc2ccccc2)cc1)c1ccccc1,C(=Cc1ccc(C=Cc2ccccc2)cc1)c1ccccc1,True,False
Cc1cc(C)c(B(c2ccc(C#Cc3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)cc2)c2c(C)cc(C)cc2C)c(C)c1,C(#Cc1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1)c1ccc(B(c2ccccc2)c2ccccc2)cc1,C(#Cc1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1)c1ccc(B(c2ccccc2)c2ccccc2)cc1,True,False
COc1ccc(C=c2oc(=Cc3ccccc3)c3ccccc23)c(OC)c1,C(c1ccccc1)=c1oc(=Cc2ccccc2)c2ccccc12,C(c1ccccc1)=c1oc(=Cc2ccccc2)c2ccccc12,True,False
Cc1ccsc1-c1sc(-c2ccc3c(c2)c2ccccc2n3C)c2ccccc12,c1csc(-c2sc(-c3ccc4[nH]c5ccccc5c4c3)c3ccccc23)c1,c1csc(-c2sc(-c3ccc4[nH]c5ccccc5c4c3)c3ccccc23)c1,True,False
CO[Si](CCCSC(=O)c1ccccc1[N+](=O)[O-])(OC)OC,c1ccccc1,c1ccccc1,False,True
Cc1nc(Cl)c2cc(-c3nnc(-c4ccc(Cl)cc4)o3)ccn12,c1ccc(-c2nnc(-c3ccn4cncc4c3)o2)cc1,c1ccc(-c2nnc(-c3ccn4cncc4c3)o2)cc1,True,False
COC(=O)[C@H](Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)NC(=O)OC(C)(C)C,c1ccc2c(-c3nc4ccccc4o3)c3ccccc3cc2c1,c1ccc2c(-c3nc4ccccc4o3)c3ccccc3cc2c1,True,False
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccncn4)s3)cc2)cc1,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccncn4)s3)cc2)cc1,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccncn4)s3)cc2)cc1,True,False
O=[N+]([O-])c1cc2c(c([N+](=O)[O-])c1)-c1c(cc([N+](=O)[O-])cc1[N+](=O)[O-])C2=CC=C1C=C(c2ccccc2)OC(c2ccccc2)=C1,C(C=C1c2ccccc2-c2ccccc21)=C1C=C(c2ccccc2)OC(c2ccccc2)=C1,C(C=C1c2ccccc2-c2ccccc21)=C1C=C(c2ccccc2)OC(c2ccccc2)=C1,True,False
Cc1cc(-c2ccccc2)sc1C1=C(c2sc(-c3ccccc3)cc2C)C(F)(F)C(F)(F)C1(F)F,c1ccc(-c2ccc(C3=C(c4ccc(-c5ccccc5)s4)CCC3)s2)cc1,c1ccc(-c2ccc(C3=C(c4ccc(-c5ccccc5)s4)CCC3)s2)cc1,False,True
C(=Cc1cccs1)c1cccs1,C(=Cc1cccs1)c1cccs1,C(=Cc1cccs1)c1cccs1,True,False
Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(-c4ccc(C=C(C#N)c5ccc(C(=O)O)cc5)s4)s3)s2)cc1,C(=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)s3)s2)s1)c1ccccc1,C(=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)s3)s2)s1)c1ccccc1,True,False
c1ccc2c(c1)[nH]c1ccccc12,c1ccc2c(c1)[nH]c1ccccc12,c1ccc2c(c1)[nH]c1ccccc12,True,False
O=C(O)C=Cc1ccccc1O,c1ccccc1,c1ccccc1,False,True
CCC1(CC)c2ccccc2-c2ccc(-c3sc(-c4ccc(C)s4)c4ccccc34)cc21,c1csc(-c2sc(-c3ccc4c(c3)Cc3ccccc3-4)c3ccccc23)c1,c1csc(-c2sc(-c3ccc4c(c3)Cc3ccccc3-4)c3ccccc23)c1,True,False
Cc1nc(Cl)c2cc(-c3nnc(-c4cc(-c5ccccc5)nn4Cc4ccc(Cl)cc4)o3)ccn12,c1ccc(Cn2nc(-c3ccccc3)cc2-c2nnc(-c3ccn4cncc4c3)o2)cc1,c1ccc(Cn2nc(-c3ccccc3)cc2-c2nnc(-c3ccn4cncc4c3)o2)cc1,True,False
Cc1[nH]n(-c2ccccc2)c(=O)c1-n1nc2ccc(Cl)cc2n1,O=c1c(-n2nc3ccccc3n2)c[nH]n1-c1ccccc1,O=c1c(-n2nc3ccccc3n2)c[nH]n1-c1ccccc1,True,False
CN1C(=CC=C2C=CC(=O)c3ncccc32)C=Cc2ccccc21,O=C1C=CC(=CC=C2C=Cc3ccccc3N2)c2cccnc21,O=C1C=CC(=CC=C2C=Cc3ccccc3N2)c2cccnc21,True,False
